source_x,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
2.0000000000000002e-07,-6.022435,7.441476,-6.062332,7.441476,1.810931e-06,0.0,1.789864e-06,0.0
2.124777358613364e-07,-6.021197,7.441483,-6.063584,7.441483,1.811591e-06,0.0,1.789209e-06,5.082198e-21
2.257339411837992e-07,-6.019883,7.441491,-6.064914,7.441491,1.812291e-06,0.0,1.788513e-06,6.776264e-21
2.398171836489491e-07,-6.018488,7.4415,-6.066328,7.4415,1.813035e-06,1.694066e-21,1.787774e-06,0.0
2.54779061011855e-07,-6.017006,7.441511,-6.067831,7.441511,1.813826e-06,0.0,1.786989e-06,3.388132e-21
2.706743901433812e-07,-6.015432,7.441523,-6.069428,7.441523,1.814667e-06,0.0,1.786155e-06,1.01644e-20
2.8756140786656826e-07,-6.013761,7.441536,-6.071126,7.441536,1.81556e-06,0.0,1.785269e-06,6.776264e-21
3.055019843229342e-07,-6.011987,7.441551,-6.072931,7.441551,1.816509e-06,1.694066e-21,1.784329e-06,0.0
3.245618496504127e-07,-6.010102,7.441568,-6.074849,7.441568,1.817518e-06,1.694066e-21,1.783329e-06,0.0
3.448108348034358e-07,-6.008102,7.441587,-6.076888,7.441587,1.81859e-06,5.082198e-21,1.782268e-06,0.0
3.663231273974566e-07,-6.005977,7.441609,-6.079055,7.441609,1.819729e-06,6.776264e-21,1.781141e-06,0.0
3.8917754351527807e-07,-6.003722,7.441634,-6.08136,7.441634,1.820939e-06,0.0,1.779945e-06,6.776264e-21
4.13457816471015e-07,-6.001328,7.441661,-6.083809,7.441661,1.822226e-06,3.388132e-21,1.778674e-06,0.0
4.392529035896661e-07,-5.998786,7.441692,-6.086413,7.441692,1.823593e-06,0.0,1.777324e-06,3.388132e-21
4.666573121262506e-07,-5.996087,7.441728,-6.089182,7.441728,1.825046e-06,0.0,1.77589e-06,0.0
4.957714455186144e-07,-5.993222,7.441767,-6.092126,7.441767,1.826591e-06,0.0,1.774368e-06,5.082198e-21
5.267019712424853e-07,-5.990181,7.441812,-6.095256,7.441812,1.828233e-06,0.0,1.772751e-06,1.185846e-20
5.595622116165299e-07,-5.986954,7.441863,-6.098585,7.441863,1.829978e-06,5.082198e-21,1.771035e-06,0.0
5.944725589892113e-07,-5.983528,7.44192,-6.102124,7.44192,1.831832e-06,0.0,1.769212e-06,3.388132e-21
6.31560916828613e-07,-5.979892,7.441984,-6.105889,7.441984,1.833804e-06,0.0,1.767277e-06,1.01644e-20
6.709631683312673e-07,-5.976033,7.442057,-6.109892,7.442057,1.835899e-06,0.0,1.765222e-06,0.0
7.12823674266882e-07,-5.971939,7.442139,-6.114151,7.442139,1.838127e-06,0.0,1.76304e-06,3.388132e-21
7.572958018829291e-07,-5.967594,7.442232,-6.11868,7.442232,1.840495e-06,6.776264e-21,1.760724e-06,0.0
8.045424868069013e-07,-5.962984,7.442337,-6.123499,7.442337,1.843013e-06,0.0,1.758265e-06,0.0
8.547368300048974e-07,-5.958093,7.442455,-6.128625,7.442455,1.84569e-06,0.0,1.755655e-06,0.0
9.080627319836828e-07,-5.952905,7.442588,-6.134079,7.442588,1.848536e-06,0.0,1.752883e-06,0.0
9.647155665597621e-07,-5.947401,7.442739,-6.139883,7.442739,1.851562e-06,0.0,1.749942e-06,0.0
1.024902896664023e-06,-5.941563,7.442909,-6.146059,7.442909,1.854779e-06,1.01644e-20,1.746819e-06,0.0
1.0888452348044863e-06,-5.935372,7.4431,-6.152632,7.4431,1.858201e-06,1.694066e-21,1.743505e-06,0.0
1.1567768509733122e-06,-5.928807,7.443317,-6.159628,7.443317,1.861839e-06,0.0,1.739988e-06,0.0
1.2289466309580796e-06,-5.921846,7.443561,-6.167076,7.443561,1.865709e-06,6.776264e-21,1.736256e-06,0.0
1.3056189882019529e-06,-5.914466,7.443837,-6.175006,7.443837,1.869824e-06,0.0,1.732295e-06,0.0
1.387074832553599e-06,-5.906642,7.444148,-6.183449,7.444148,1.874202e-06,0.0,1.728092e-06,0.0
1.473612599456155e-06,-5.89835,7.444499,-6.192442,7.444499,1.878858e-06,3.388132e-21,1.723632e-06,0.0
1.565549343345911e-06,-5.889562,7.444896,-6.202019,7.444896,1.883811e-06,0.0,1.718901e-06,0.0
1.6632218992667052e-06,-5.880251,7.445343,-6.212223,7.445343,1.889081e-06,3.388132e-21,1.713882e-06,0.0
1.7669881169559098e-06,-5.870386,7.445849,-6.223094,7.445849,1.894688e-06,0.0,1.708559e-06,1.355253e-20
1.8772281719233896e-06,-5.859937,7.446419,-6.23468,7.446419,1.900654e-06,3.388132e-21,1.702912e-06,0.0
1.9943459583269867e-06,-5.84887,7.447063,-6.24703,7.447063,1.907002e-06,3.388132e-21,1.696924e-06,0.0
2.1187705687476306e-06,-5.837153,7.44779,-6.260196,7.44779,1.913759e-06,0.0,1.690574e-06,3.388132e-21
2.2509578662856623e-06,-5.824747,7.448611,-6.274236,7.448611,1.920951e-06,3.388132e-21,1.683842e-06,0.0
2.3913921547382115e-06,-5.811618,7.449537,-6.289212,7.449537,1.928606e-06,0.0,1.676705e-06,0.0
2.540587952976689e-06,-5.797724,7.450583,-6.30519,7.450583,1.936757e-06,0.0,1.669139e-06,6.776264e-21
2.6990918800253706e-06,-5.783025,7.451764,-6.322241,7.451764,1.945435e-06,0.0,1.661121e-06,0.0
2.8674846577475483e-06,-5.767479,7.453097,-6.340444,7.453097,1.954677e-06,3.388132e-21,1.652625e-06,0.0
3.046383238476591e-06,-5.751041,7.454602,-6.359882,7.454602,1.96452e-06,6.43745e-20,1.643623e-06,0.0
3.236443065387158e-06,-5.733665,7.456302,-6.380646,7.456302,1.975005e-06,0.0,1.634088e-06,0.0
3.4383604738879383e-06,-5.715302,7.458222,-6.402833,7.458222,1.986175e-06,3.388132e-21,1.623989e-06,0.0
3.652875242834104e-06,-5.695903,7.46039,-6.426552,7.46039,1.998078e-06,0.0,1.613295e-06,6.776264e-21
3.880773304906599e-06,-5.675416,7.462838,-6.451918,7.462838,2.010764e-06,5.082198e-21,1.601975e-06,0.0
4.122889626088348e-06,-5.653788,7.465603,-6.479056,7.465603,2.024286e-06,6.776264e-21,1.589993e-06,0.0
4.38011126478722e-06,-5.630964,7.468727,-6.508105,7.468727,2.038703e-06,0.0,1.577315e-06,5.082198e-21
4.653380621813614e-06,-5.606886,7.472256,-6.539215,7.472256,2.054077e-06,1.01644e-20,1.563904e-06,0.0
4.943698893119882e-06,-5.581497,7.476243,-6.572549,7.476243,2.070475e-06,8.470329e-21,1.549721e-06,0.0
5.252129737951536e-06,-5.554737,7.480749,-6.608287,7.480749,2.087969e-06,1.694066e-21,1.534726e-06,0.0
5.579803175849681e-06,-5.526545,7.485841,-6.646627,7.485841,2.106638e-06,0.0,1.518879e-06,1.524659e-20
5.927919726782184e-06,-5.496859,7.491598,-6.687784,7.491598,2.126565e-06,0.0,1.502136e-06,0.0
6.297754809572151e-06,-5.465614,7.498106,-6.731997,7.498106,2.147841e-06,3.388132e-21,1.484454e-06,0.0
6.690663414738662e-06,-5.432749,7.505466,-6.779528,7.505466,2.170562e-06,0.0,1.465788e-06,0.0
7.108085068869741e-06,-5.398196,7.51379,-6.83067,7.51379,2.194836e-06,0.0,1.446092e-06,0.0
7.551549108716069e-06,-5.361893,7.52321,-6.885744,7.52321,2.220776e-06,0.0,1.425318e-06,5.082198e-21
8.022680284328432e-06,-5.323773,7.533871,-6.945109,7.533871,2.248504e-06,0.0,1.40342e-06,0.0
8.523204711767438e-06,-5.283772,7.545942,-7.009165,7.545942,2.278156e-06,0.0,1.380348e-06,1.694066e-21
9.054956197195096e-06,-5.241826,7.559615,-7.078359,7.559615,2.309875e-06,0.0,1.356054e-06,8.470329e-21
9.619882955517973e-06,-5.197873,7.57511,-7.153192,7.57511,2.343818e-06,1.694066e-21,1.330489e-06,0.0
1.0220054748197599e-05,-5.15185,7.592678,-7.234227,7.592678,2.380157e-06,0.0,1.303607e-06,8.470329e-21
1.085767046637963e-05,-5.103699,7.61261,-7.322101,7.61261,2.419074e-06,1.439956e-19,1.275361e-06,0.0
1.153506618712422e-05,-5.053363,7.635239,-7.417536,7.635239,2.460772e-06,0.0,1.245704e-06,1.355253e-20
1.2254723732254061e-05,-5.000788,7.660949,-7.521353,7.660949,2.50547e-06,0.0,1.214594e-06,3.388132e-21
1.3019279761177671e-05,-4.945924,7.690187,-7.634489,7.690187,2.553404e-06,0.0,1.181993e-06,5.759824e-20
1.3831535431001758e-05,-4.888726,7.723468,-7.758022,7.723468,2.604834e-06,1.524659e-20,1.147862e-06,0.0
1.4694466659325535e-05,-4.829153,7.761396,-7.893195,7.761396,2.660043e-06,8.148457e-19,1.112173e-06,0.0
1.5611235027316958e-05,-4.76717,7.804675,-8.041447,7.804675,2.719339e-06,0.0,1.0749e-06,0.0
1.6585199363017473e-05,-4.702747,7.854134,-8.204462,7.854134,2.78306e-06,3.388132e-21,1.036026e-06,0.0
1.7619928047314156e-05,-4.635864,7.910752,-8.384213,7.910752,2.851573e-06,0.0,9.955437e-07,8.470329e-21
1.8719212087664845e-05,-4.566505,7.975689,-8.583032,7.975689,2.925281e-06,0.0,9.534566e-07,6.776264e-21
1.988707900747593e-05,-4.494665,8.050335,-8.803697,8.050335,3.004625e-06,0.0,9.097812e-07,3.388132e-21
2.1127807602019994e-05,-4.420348,8.136361,-9.049541,8.136361,3.090088e-06,0.0,8.645496e-07,0.0
2.244594361495574e-05,-4.343564,8.235795,-9.324601,8.235795,3.182199e-06,0.0,8.178124e-07,5.082198e-21
2.384631639288508e-05,-4.264339,8.35112,-9.633811,8.35112,3.28154e-06,0.0,7.696416e-07,3.896352e-20
2.5334056578966506e-05,-4.182704,-9.98327,8.485407,8.485407,3.388746e-06,7.201339e-07,0.0,0.0
2.6914614910408982e-05,-4.098705,-10.3806,8.642495,8.642495,3.504518e-06,6.694149e-07,0.0,9.927226e-19
2.8593782188717326e-05,-4.012398,-10.83548,8.827253,8.827253,3.629625e-06,6.176436e-07,0.0,6.268044e-19
3.0377710495854324e-05,-3.92385,-11.36034,9.045941,9.045941,3.764912e-06,5.650168e-07,2.171792e-18,0.0
3.22729357340514e-05,-3.833143,-11.97146,9.306746,9.306746,3.911308e-06,5.117755e-07,4.082699e-19,0.0
3.428640157184829e-05,9.62059,9.62059,-3.740367,-12.69058,0.0,1.253609e-19,4.069835e-06,4.582103e-07
3.642548488409452e-05,10.00238,10.00238,-3.645628,-13.54738,2.910405e-18,0.0,4.241617e-06,4.046684e-07
3.869802277911868e-05,10.47299,10.47299,-3.54904,-14.5835,5.590417e-19,0.0,4.427893e-06,3.515615e-07
4.111234131208787e-05,11.06262,11.06262,-3.450731,-15.85919,0.0,0.0,4.630022e-06,2.993737e-07
4.367728598975457e-05,-3.350839,-17.46507,11.81667,11.81667,4.849503e-06,2.486711e-07,5.793705e-19,0.0
4.6402254178355596e-05,-3.249513,-19.54402,12.80667,12.80667,5.087982e-06,2.001112e-07,0.0,3.388132e-21
4.929722953339616e-05,-3.146911,-22.33521,14.15229,14.15229,5.347273e-06,1.544538e-07,2.380163e-18,0.0
5.23728185774631e-05,-3.0432,-26.27161,16.0701,16.0701,5.629365e-06,1.12573e-07,3.371191e-19,0.0
5.5640289560079476e-05,-2.938554,-32.22618,18.9967,18.9967,5.936447e-06,7.546933e-08,2.436575e-17,0.0
5.911161374197432e-05,-2.833155,-42.2613,23.96339,23.96339,6.270919e-06,4.428301e-08,0.0,7.792703e-20
6.27995092550228e-05,-2.72719,34.1322,34.1322,-62.70082,6.635416e-06,5.798788e-18,0.0,2.030801e-08
6.671748769855142e-05,-2.620849,-126.8987,66.18022,66.18022,7.032822e-06,5.006663e-09,0.0,0.0
