theta,mu_1,mu_2,mu_3,mu_4,td_21,td_31,td_41,td_32,td_42,td_43
0.003141592653589793,6.1217690000000005,9.677141,-6.508316000000001,-6.495088,0.1559806848,0.2428474176,0.243288576,0.08686673280000001,0.08730789120000002,0.0004411584000000024
0.018944755698920263,6.121997,9.677069,-6.54166,-6.4618970000000004,0.1559517408,0.24172352640000003,0.2443837824,0.08577178560000004,0.08843204160000001,0.002660255999999972
0.03474791874425074,6.122552,9.676891,-6.575095,-6.428836,0.1558814976,0.24057941759999998,0.2454581664,0.08469791999999998,0.08957666880000001,0.004878748800000027
0.05055108178958122,6.123434,9.676607,-6.608604,-6.395917,0.1557699552,0.23941526400000002,0.2465115552,0.08364530880000001,0.0907416,0.007096291199999993
0.06635424483491169,6.124642,9.676214,-6.642169,-6.363157,0.1556171136,0.23823132480000003,0.24754368959999998,0.08261421120000004,0.09192657599999998,0.009312364799999945
0.08215740788024216,6.1261779999999995,9.675706,-6.6757729999999995,-6.330568,0.1554231456,0.23702794559999998,0.2485543968,0.08160479999999998,0.09313125119999999,0.01152645120000001
0.09796057092557264,6.1280410000000005,9.67508,-6.709397999999999,-6.298164,0.15518796480000002,0.23580521280000002,0.249543504,0.080617248,0.09435553919999998,0.013738291199999975
0.11376373397090313,6.130232,9.674327,-6.743025,-6.265958,0.154911744,0.23456355839999998,0.25051083840000005,0.07965181439999999,0.09559909440000006,0.015947280000000064
0.12956689701623358,6.13275,9.673441,-6.776633,-6.233961,0.154594656,0.23330315519999997,0.2514561408,0.07870849919999998,0.09686148480000001,0.018152985600000032
0.14537006006156405,6.135596,9.672413,-6.810204,-6.202185,0.15423670080000002,0.23202426240000001,0.2523792384,0.0777875616,0.09814253759999997,0.02035497599999997
0.16117322310689453,6.138771,9.671234,-6.843717999999999,-6.170641000000001,0.1538380512,0.23072722559999997,0.2532799584,0.07688917439999998,0.09944190720000001,0.02255273280000003
0.176976386152225,6.142275,9.669893,-6.877153,-6.13934,0.15339888,0.22941230400000004,0.254158128,0.07601342400000005,0.100759248,0.024745823999999944
0.1927795491975555,6.146108,9.668378,-6.910488000000001,-6.108292,0.15291936,0.2280798432,0.2550136608,0.07516048319999999,0.10209430079999998,0.026933817599999993
0.208582712242886,6.150271,9.666677,-6.943702,-6.077506,0.1523997504,0.22673001600000003,0.2558462976,0.07433026560000003,0.10344654719999999,0.02911628159999996
0.22438587528821646,6.154765,9.664776,-6.976774000000001,-6.046991,0.15184005120000002,0.22536325440000002,0.25665595199999997,0.0735232032,0.10481590079999994,0.03129269759999995
0.2401890383335469,6.1595889999999995,9.662663,-7.009681,-6.016756,0.15124069440000001,0.22397981760000002,0.25744245120000003,0.0727391232,0.10620175680000002,0.033462633600000014
0.2559922013788774,6.164744000000001,9.660321000000001,-7.042401,-5.986809,0.1506017664,0.22258005119999996,0.2582056224,0.07197828479999996,0.107603856,0.03562557120000004
0.2717953644242079,6.170232,9.657735,-7.074911999999999,-5.957157,0.1499235264,0.22116430080000002,0.2589454656,0.07124077440000001,0.10902193919999997,0.03778116479999996
0.28759852746953835,6.176053,9.654889,-7.107189999999999,-5.927808,0.1492062336,0.21973282560000001,0.25966163519999996,0.07052659200000003,0.11045540159999997,0.03992880959999995
0.3034016905148688,6.182207,9.651766,-7.139213000000001,-5.898769000000001,0.14845023359999998,0.21828605760000003,0.2603542176,0.06983582400000005,0.11190398400000001,0.042068159999999966
0.3192048535601993,6.188696,9.64835,-7.170959,-5.870044999999999,0.1476556992,0.21682425600000002,0.2610229536,0.06916855680000003,0.1133672544,0.044198697599999975
0.33500801660552976,6.19552,9.644621,-7.202404,-5.841643,0.14682297600000002,0.21534785280000002,0.2616677568,0.0685248768,0.11484478079999996,0.04631990399999997
0.3508111796508602,6.202679,9.640563,-7.233525,-5.813569,0.1459524096,0.21385719360000002,0.2622885408,0.06790478400000002,0.11633613120000003,0.0484313472
0.3666143426961907,6.210176000000001,9.636156,-7.264301,-5.785826,0.1450442592,0.2123527104,0.26288513280000003,0.06730845120000001,0.11784087360000003,0.05053242240000003
0.3824175057415212,6.21801,9.631382,-7.294707000000001,-5.758422,0.14409878399999998,0.21083457600000002,0.2634576192,0.06673579200000004,0.11935883520000001,0.05262304319999997
0.3982206687868517,6.226182,9.626223,-7.324724000000001,-5.731358999999999,0.1431165024,0.20930339520000002,0.2640056544,0.06618689280000001,0.120889152,0.05470225919999999
0.41402383183218217,6.234694,9.620659,-7.3543270000000005,-5.704642,0.1420976736,0.2077593408,0.2645294112,0.0656616672,0.1224317376,0.05677007040000001
0.42982699487751264,6.243547,9.614673,-7.383496000000001,-5.678275,0.1410426432,0.2062030176,0.265028544,0.0651603744,0.12398590079999997,0.05882552639999997
0.4456301579228431,6.252741,9.608244000000001,-7.412210000000001,-5.652261,0.1399518432,0.2046347712,0.26550322559999995,0.064682928,0.12555138239999994,0.06086845439999994
0.4614333209681736,6.262277,9.601356,-7.440448,-5.626603,0.13882561919999997,0.20305486080000001,0.26595319679999996,0.06422924160000004,0.12712757759999999,0.06289833599999994
0.4772364840135041,6.272157,9.593989,-7.468189999999999,-5.601306,0.1376643168,0.2014638912,0.2663783712,0.0637995744,0.12871405440000003,0.06491448000000002
0.4930396470588345,6.282382,9.586126,-7.495417,-5.57637,0.1364684544,0.19986220799999999,0.2667789216,0.06339375359999999,0.1303104672,0.06691671360000001
0.508842810104165,6.292952,9.577749,-7.5221089999999995,-5.551799,0.1352382912,0.1982501568,0.2671545024,0.0630118656,0.1319162112,0.0689043456
0.5246459731494955,6.303869000000001,9.568842,-7.548249,-5.527595,0.13397443199999998,0.19662834240000002,0.2675052864,0.06265391040000004,0.1335308544,0.07087694399999997
0.5404491361948259,6.315134,9.559388,-7.573821000000001,-5.50376,0.1326772224,0.194997024,0.2678311008,0.0623198016,0.1351538784,0.07283407680000001
0.5562522992401564,6.326748,9.549371,-7.598807000000001,-5.480296,0.13134700800000002,0.19335671999999998,0.2681319456,0.06200971199999997,0.13678493759999996,0.0747752256
0.5720554622854869,6.338711,9.538778,-7.623193,-5.457203,0.1299843936,0.19170794879999997,0.26840773440000004,0.061723555199999974,0.13842334080000004,0.07669978560000007
0.5878586253308173,6.351026999999999,9.527593,-7.646965,-5.434485,0.1285897248,0.190051056,0.2686584672,0.0614613312,0.14006874239999997,0.07860741119999998
0.6036617883761478,6.363694000000001,9.515804,-7.670109,-5.41214,0.12716343360000001,0.18838655999999998,0.268884144,0.061223126399999966,0.14172071039999998,0.08049758400000001
0.6194649514214783,6.376715,9.503399,-7.692613000000001,-5.390172,0.1257061248,0.18671497920000002,0.26908467840000005,0.06100885440000001,0.14337855360000004,0.08236969920000003
0.6352681144668088,6.390091,9.490366,-7.714467999999999,-5.368580000000001,0.124218144,0.18503665919999998,0.2692600704,0.06081851519999998,0.1450419264,0.08422341120000001
0.6510712775121392,6.403822,9.476696,-7.735663000000001,-5.347365,0.12270000959999999,0.18335211839999999,0.26941032,0.06065210879999999,0.1467103104,0.0860582016
0.6668744405574697,6.417911,9.462378999999999,-7.756189999999999,-5.326527,0.12115215359999999,0.1816618752,0.2695354272,0.0605097216,0.14838327360000003,0.08787355200000002
0.6826776036028002,6.432358,9.447409,-7.776043,-5.306068,0.1195750944,0.17996636159999999,0.269635392,0.06039126719999999,0.15006029759999998,0.08966903039999999
0.6984807666481306,6.447164,9.431777,-7.795215,-5.285987,0.1179693504,0.17826609600000004,0.2697102144,0.060296745600000035,0.15174086399999998,0.09144411839999994
0.7142839296934611,6.462330000000001,9.41548,-7.813703,-5.266284,0.11633544000000001,0.1765615968,0.269759808,0.060226156799999986,0.15342436799999998,0.09319821119999999
0.7300870927387916,6.477858,9.398512,-7.831504,-5.24696,0.11467379519999998,0.17485329600000002,0.2697842592,0.060179500800000035,0.155110464,0.09493096319999997
0.745890255784122,6.493748,9.380872,-7.848616000000001,-5.228014,0.11298493439999999,0.173141712,0.26978356800000003,0.060156777600000017,0.15679863360000004,0.09664185600000003
0.7616934188294526,6.510001,9.362558,-7.86504,-5.209446,0.111269376,0.1714273632,0.2697577344,0.060157987199999985,0.1584883584,0.09833037120000002
0.7774965818747831,6.526619,9.343571,-7.880775999999999,-5.191256,0.1095276384,0.16971085440000003,0.2697068448,0.060183216000000025,0.1601792064,0.09999599039999998
0.7932997449201136,6.543603,9.32391,-7.895827000000001,-5.173444,0.10776015359999999,0.16799253120000002,0.2696308128,0.060232377600000025,0.16187065920000002,0.10163828159999999
0.809102907965444,6.560953,9.30358,-7.910197999999999,-5.156009,0.1059675264,0.16627291200000002,0.2695297248,0.060305385600000025,0.16356219839999997,0.10325681279999996
0.8249060710107745,6.57867,9.282584,-7.923894000000001,-5.13895,0.1041501888,0.164552688,0.2694036672,0.0604024992,0.1652534784,0.10485097919999997
0.840709234056105,6.596755,9.260928,-7.936922,-5.122267,0.1023087456,0.1628321184,0.2692525536,0.0605233728,0.166943808,0.1064204352
0.8565123971014355,6.615208999999999,9.238617999999999,-7.9492899999999995,-5.10596,0.1004437152,0.1611119808,0.2690765568,0.06066826559999999,0.16863284159999997,0.10796457599999998
0.8723155601467659,6.634032,9.215662,-7.961007,-5.090028,0.09855552960000001,0.1593926208,0.26887567679999996,0.060837091199999985,0.17032014719999994,0.10948305599999997
0.8881187231920964,6.653225,9.19207,-7.972084,-5.074469000000001,0.09664479359999999,0.15767455679999998,0.2686499136,0.06102976319999999,0.17200512,0.11097535680000004
0.9039218862374268,6.672789,9.167850999999999,-7.982533,-5.059284,0.09471193920000001,0.1559583936,0.26839944,0.06124645439999998,0.17368750079999998,0.1124410464
0.9197250492827572,6.692724,9.143017,-7.9923660000000005,-5.044471,0.0927575712,0.15424464959999998,0.2681241696,0.06148707839999998,0.17536659840000002,0.11387952000000004
0.9355282123280878,6.713031,9.117581,-8.001597,-5.03003,0.0907821216,0.1525337568,0.2678242752,0.0617516352,0.17704215360000003,0.11529051840000001
0.9513313753734184,6.733708999999999,9.091557,-8.010243,-5.01596,0.0887862816,0.15082632,0.2674997568,0.06204003840000001,0.17871347519999997,0.11667343679999997
0.9671345384187487,6.754759,9.064960000000001,-8.018317,-5.002259,0.08677039680000001,0.1491228576,0.2671507008,0.06235246079999998,0.18038030399999996,0.11802784319999998
0.9829377014640792,6.776180999999999,9.037804,-8.025838,-4.9889269999999994,0.08473503744,0.14742380160000002,0.26677727999999995,0.06268876416000002,0.18204224255999996,0.11935347839999993
0.9987408645094096,6.797975,9.010108,-8.032822,-4.975964,0.08268076511999999,0.1457297568,0.2663794944,0.06304899168000001,0.18369872928000003,0.12064973760000003
1.0145440275547402,6.820139999999999,8.981887,-8.039288,-4.963368,0.0806080896,0.1440411552,0.265957344,0.06343306559999999,0.1853492544,0.12191618879999999
1.0303471906000707,6.842675999999999,8.953161999999999,-8.045255000000001,-4.951137,0.07851752928,0.1423586016,0.265511088,0.06384107232,0.18699355872,0.12315248640000001
1.0461503536454009,6.865583999999999,8.92395,-8.050742999999999,-4.939272,0.0764096112,0.140682528,0.26504072640000004,0.0642729168,0.18863111520000003,0.12435819840000004
1.0619535166907317,6.888861,8.894271,-8.055769999999999,-4.927772,0.07428484512000001,0.1390134528,0.2645463456,0.06472860767999998,0.19026150048,0.12553289280000002
1.077756679736062,6.912508,8.864144999999999,-8.060359,-4.916633999999999,0.07214375808,0.13735198079999997,0.2640281184,0.06520822271999997,0.19188436032,0.12667613760000004
1.0935598427813926,6.936522999999999,8.833594,-8.064528999999999,-4.9058589999999995,0.06998686848,0.13569845760000002,0.26348613120000003,0.06571158912000001,0.19349926272,0.1277876736
1.1093630058267228,6.960905,8.802638,-8.068302000000001,-4.895446,0.06781469472,0.134053488,0.262920384,0.06623879328,0.19510568928,0.128866896
1.1251661688720536,6.985653,8.771298,-8.071698,-4.885393,0.06562776384,0.132417504,0.262331136,0.06678974015999999,0.19670337216,0.12991363200000003
1.140969331917384,7.010766,8.739597,-8.074739,-4.875699,0.06342657696000001,0.130791024,0.2617184736,0.06736444704,0.19829189664,0.1309274496
1.1567724949627145,7.036239999999999,8.707557000000001,-8.077447,-4.866364,0.061211669760000004,0.1291745664,0.2610824832,0.06796289663999999,0.19987081344,0.1319079168
1.1725756580080449,7.062075,8.675201,-8.079842,-4.857387999999999,0.058983552,0.12756856319999998,0.2604233376,0.06858501119999999,0.20143978560000003,0.13285477440000004
1.1883788210533754,7.088267999999999,8.642549,-8.081945,-4.848768,0.05674273344,0.12597344640000002,0.2597411232,0.06923071296000002,0.20299838975999998,0.13376767679999996
1.2041819840987058,7.1148169999999995,8.609625999999999,-8.083777,-4.840504,0.05448973247999999,0.12438973440000001,0.2590360128,0.06990000192000001,0.20454628032,0.13464627839999999
1.2199851471440364,7.141717999999999,8.576453,-8.085360000000001,-4.8325949999999995,0.052225058879999994,0.12281785919999999,0.2583081792,0.07059280032,0.20608312031999998,0.13549032
1.2357883101893667,7.168969000000001,8.543052000000001,-8.086712,-4.825041000000001,0.04994922239999999,0.12125833920000001,0.2575577088,0.07130911680000002,0.20760848640000001,0.1362993696
1.251591473234697,7.196566000000001,8.509447,-8.087855000000001,-4.8178410000000005,0.047662741439999996,0.11971152,0.256784688,0.07204877856,0.20912194656,0.13707316799999997
1.2673946362800277,7.224506,8.475660000000001,-8.088806,-4.810993,0.04536612576000001,0.11817792,0.25598946240000003,0.07281179424,0.21062333664000002,0.13781154240000004
1.2831977993253585,7.252783999999999,8.441711999999999,-8.089586,-4.804498000000001,0.043059876479999995,0.1166578848,0.2551719456,0.07359800832,0.21211206912000002,0.1385140608
1.2990009623706886,7.281397,8.407625,-8.090211,-4.798354,0.04074450336,0.11515193280000001,0.2543325696,0.07440742944,0.21358806623999999,0.13918063679999998
1.3148041254160192,7.310339,8.37342,-8.090701,-4.792561,0.03842051616,0.11366049600000001,0.25347133439999997,0.07523997984000001,0.21505081823999997,0.13981083839999997
1.3306072884613496,7.339606,8.33912,-8.091071000000001,-4.787119000000001,0.03608842464,0.11218383359999999,0.2525884128,0.07609540896,0.21649998816,0.1404045792
1.3464104515066802,7.369192999999999,8.304744,-8.091337,-4.782026,0.03374872992,0.11072246400000002,0.2516839776,0.07697373408000002,0.21793524768,0.14096151359999998
1.3622136145520105,7.399092,8.270313,-8.091515,-4.777282,0.03140193312,0.1092768192,0.250758288,0.07787488608,0.21935635488,0.1414814688
1.3780167775973409,7.429299,8.235847,-8.091619,-4.772886,0.029048544000000003,0.1078471584,0.24981151679999997,0.0787986144,0.22076297279999996,0.14196435839999996
1.3938199406426717,7.4598059999999995,8.201365,-8.091663,-4.768839,0.02668905504,0.1064339136,0.24884383679999997,0.07974485855999999,0.22215478175999998,0.14240992319999995
1.409623103688002,7.490607000000001,8.166888,-8.091659,-4.765139,0.024323984639999997,0.10503743039999999,0.24785533440000002,0.08071344576,0.22353134976000003,0.14281790400000002
1.4254262667333324,7.521694,8.132433,-8.091617999999999,-4.761786,0.02195382528,0.10365805439999999,0.24684644160000002,0.08170422912,0.22489261632000002,0.14318838720000004
1.4412294297786632,7.55306,8.098018,-8.091552,-4.758780000000001,0.01957906944,0.1022962176,0.24581707199999997,0.08271714816,0.22623800255999998,0.14352085439999995
1.4570325928239931,7.584695,8.063661,-8.091471,-4.756121,0.01720023552,0.1009521792,0.244767744,0.08375194368000001,0.22756750848,0.14381556480000002
1.472835755869324,7.6165910000000006,8.02938,-8.091381,-4.753807,0.014817807359999999,0.09962619839999999,0.24369837119999999,0.08480839103999999,0.22888056384,0.1440721728
1.4886389189146545,7.648738000000001,7.995189999999999,-8.091292,-4.751839,0.01243229472,0.0983187072,0.2426093856,0.08588641248,0.23017709088,0.1442906784
1.5044420819599849,7.681128,7.961108,-8.091209,-4.750217,0.010044190080000001,0.09702996480000001,0.24150096,0.08698577472,0.23145676991999997,0.14447099519999998
1.5202452450053154,7.713748,7.927149000000001,-8.091138,-4.748941,0.007653992832,0.0957603168,0.24037326719999996,0.088106323968,0.23271927436799997,0.14461295039999997
1.5360484080506458,7.746589999999999,7.8933279999999995,-8.091083,-4.748009,0.005262204095999999,0.09451002239999999,0.23922656640000003,0.089247818304,0.23396436230400003,0.14471654400000006
1.5518515710959764,7.77964,7.859660000000001,-8.091047,-4.747423,0.002869320672,0.09327925440000001,0.2380611168,0.090409933728,0.235191796128,0.1447818624
1.5676547341413067,7.812887,7.826158,-8.091032,-4.747182,0.0004758400512,0.0920684448,0.2368770912,0.0915926047488,0.2364012511488,0.14480864640000002
